,q17a,q17b,q17c,q18b,q18c,q18g,age18,q20a,q20b,q20c,q21a,q21b,q21c,q22a,q22b,q22c,q22d1,q22d2,q22f,q23c,q24a,q24b,q24c,q24d,q25
4172,1,1,1,2,2,1970,40,1,4,1,5,4,1,3,10,1,3,1,0,3,4,4,2,3,4
4173,1,1,1,1,1,1958,52,5,4,5,1,2,1,3,2,0,0,0,0,2,4,4,4,4,3
4174,1,1,1,1,9,1982,28,1,1,1,4,1,2,4,10,1,4,-1,0,3,2,3,4,3,2
4175,0,0,-1,2,8,1955,55,5,5,5,2,2,1,5,9,0,3,1,0,3,4,4,4,4,5
4176,1,1,1,1,1,1953,57,5,4,5,2,4,1,2,7,1,2,0,1,1,4,4,4,4,4
4177,1,1,4,2,6,1992,18,1,3,1,4,3,1,2,7,0,3,1,0,1,2,4,2,2,4
4178,1,1,1,2,8,1973,37,6,5,5,2,4,1,5,8,1,-1,-1,0,1,4,3,2,3,3
4179,1,1,4,2,5,1989,21,2,3,2,1,4,1,3,8,0,3,-1,0,2,3,3,3,4,3
4180,1,1,4,1,3,1983,27,4,3,5,1,-1,-1,2,8,1,1,-1,0,1,4,4,4,4,3
4181,0,1,1,1,1,1987,23,4,3,3,5,2,1,3,1,0,1,-1,0,1,2,2,1,1,5
4182,1,1,1,1,1,1975,35,4,3,4,2,1,2,7,12,1,2,-1,1,1,4,4,3,3,3
4183,1,1,1,1,3,1966,44,5,3,4,6,5,5,6,7,0,1,-1,1,3,3,4,3,3,4
4184,0,0,-1,1,1,1988,22,5,-1,5,1,2,1,2,1,-1,1,-1,0,2,4,4,3,4,4
4185,1,0,1,1,3,1979,31,6,3,4,4,2,1,3,2,1,3,-1,1,3,1,4,2,4,4
4186,-1,-1,-1,-1,1,1988,22,4,4,4,3,4,1,1,1,1,-1,-1,0,3,4,3,3,3,5
4187,0,1,1,1,1,1963,47,4,4,5,2,2,1,3,2,0,-1,-1,0,1,4,2,2,2,3
4188,1,1,1,1,1,1989,21,5,3,5,2,4,1,2,2,0,2,3,0,3,4,4,4,4,5
4189,0,0,4,1,1,1966,44,6,4,5,2,2,1,3,6,0,2,-1,-1,1,4,2,3,3,4
4190,1,1,1,1,1,1964,46,5,4,4,2,2,1,3,10,0,-1,-1,0,1,3,3,4,4,5
4191,1,1,2,2,3,1991,19,2,1,2,1,1,1,3,1,0,-1,-1,0,1,2,1,2,2,3
4192,0,0,1,1,1,1981,29,5,5,5,5,4,1,2,1,-1,2,-1,1,2,2,4,4,4,3
4193,0,0,1,2,8,1990,20,5,5,5,1,4,4,2,1,0,3,1,0,3,1,2,3,3,2
4194,1,1,1,2,3,1981,29,1,3,3,2,4,2,3,8,1,1,-1,0,1,2,2,3,3,1
4195,1,1,3,2,2,1981,29,1,2,1,2,4,1,3,8,1,1,-1,0,1,4,4,3,4,4
4196,1,0,4,1,1,1992,18,6,3,3,5,1,1,2,1,0,4,3,0,1,4,4,4,4,5
4197,1,1,1,2,2,1990,20,1,1,1,4,4,4,2,7,0,5,0,0,3,4,4,3,4,3
4198,1,1,2,2,7,1977,33,2,2,2,2,1,1,2,1,1,-1,7,0,3,4,1,2,3,5
4199,1,1,1,2,2,1969,41,1,3,1,1,2,1,7,2,0,1,0,0,3,3,3,3,3,4
4200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4201,1,1,1,2,2,1957,53,1,4,1,3,3,1,4,10,1,0,0,0,1,2,3,3,3,4
4202,0,0,4,2,2,1988,22,1,1,1,2,2,1,3,8,0,2,-1,0,2,3,4,3,4,4
4203,1,1,1,1,8,1985,25,1,1,1,2,2,1,5,11,1,4,1,0,1,4,4,4,4,5
4204,1,1,-1,1,8,1981,29,1,1,1,2,2,1,5,10,1,1,-1,0,1,4,4,4,4,4
4205,1,1,1,1,1,1972,38,5,4,4,4,2,1,3,11,1,1,-1,0,3,4,3,4,4,4
4206,1,0,3,1,1,1984,26,5,4,5,2,2,1,4,7,0,4,3,0,1,2,3,3,4,3
4207,1,1,4,1,3,1977,33,5,4,4,3,3,1,2,7,0,2,-1,0,1,2,2,2,2,3
4208,1,1,1,1,1,1953,57,6,5,5,2,2,3,7,7,0,1,-1,0,1,4,2,3,3,1
4209,0,0,-1,2,2,1982,28,1,4,1,1,4,3,3,7,0,1,-1,0,2,4,4,4,4,4
4210,1,1,1,2,3,1978,32,1,3,1,2,2,1,6,11,1,1,-1,1,1,4,4,4,4,4
4211,0,0,1,1,1,1976,34,5,4,5,1,3,1,3,1,0,1,-1,0,1,4,4,4,4,3
4212,1,1,1,2,4,1972,38,1,1,1,2,2,1,5,10,1,1,-1,0,1,3,3,3,3,5
4213,1,1,1,1,1,1943,67,4,4,4,2,2,1,7,4,0,1,-1,0,1,4,3,3,3,3
4214,1,0,1,1,2,1984,26,1,2,1,1,2,1,6,7,1,2,-1,0,1,4,4,4,4,5
4215,1,0,3,1,4,1960,50,5,5,5,4,3,1,7,10,1,2,0,0,1,4,3,3,3,4
4216,1,1,1,1,2,1974,36,1,1,1,2,2,1,7,10,0,1,0,0,1,4,4,4,4,4
4217,1,0,1,1,3,1974,36,2,2,2,1,2,1,5,12,1,2,-1,0,1,4,4,4,4,4
4218,1,0,4,2,8,1977,33,5,4,4,3,1,1,7,11,1,1,0,0,1,4,4,4,4,3
4219,1,0,4,2,2,1985,25,1,3,1,2,2,1,7,12,1,1,-1,0,1,4,3,2,3,5
4220,1,1,1,1,1,1959,51,5,5,5,1,2,1,3,9,1,1,-1,0,1,4,4,4,4,4
4221,1,1,4,2,2,1986,24,4,4,2,2,2,1,6,1,1,1,0,0,1,3,3,3,3,2
4223,1,1,-1,2,-1,1971,39,5,5,5,2,2,1,6,10,0,2,5,0,2,3,3,3,3,3
4224,1,1,1,2,2,1986,24,1,4,1,1,2,1,6,12,0,3,-1,0,1,4,4,4,4,4
4225,0,1,2,2,3,1986,24,2,2,2,1,2,1,2,5,0,1,-1,-1,1,2,3,1,2,2
4226,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4227,1,1,4,1,1,1993,17,5,2,5,1,4,4,2,1,0,1,0,0,1,2,4,3,3,3
4228,1,1,1,1,1,1993,17,5,5,5,2,4,4,1,10,0,2,1,0,1,2,2,2,3,4
4229,1,1,1,-1,1,-1,-1,-1,-1,2,-1,4,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4230,1,1,1,2,3,1991,19,3,4,4,5,4,2,2,1,0,-1,-1,0,1,3,3,3,3,3
4231,1,1,2,2,3,1990,20,6,4,5,1,4,3,3,7,0,2,3,0,1,3,3,4,4,4
4232,1,1,4,2,3,1979,31,1,4,1,-1,3,-1,3,9,0,3,3,0,1,4,4,4,4,4
4233,1,1,1,2,2,1991,19,1,2,1,-1,4,3,3,7,0,2,3,0,2,3,4,4,3,3
4234,1,1,1,1,1,1970,40,5,5,5,1,2,1,5,10,1,0,0,0,2,3,3,2,3,5
4235,1,0,3,2,5,1985,25,-1,-1,-1,1,2,1,7,10,1,2,0,0,1,4,4,4,4,4
4236,1,0,2,2,5,1985,25,1,3,1,1,2,1,7,6,1,1,0,0,1,3,3,3,3,2
4237,1,1,1,1,1,1967,43,5,5,5,1,2,1,6,10,1,1,-1,1,1,4,4,4,4,4
4238,1,1,1,1,1,1982,28,5,5,5,1,4,4,4,7,1,1,-1,0,1,2,2,4,3,4
4239,1,1,4,1,1,1984,26,4,3,4,6,4,4,2,1,0,-1,-1,0,3,1,4,1,2,4
4240,0,0,1,1,7,1974,36,5,5,5,1,4,1,2,8,-1,2,-1,0,-1,-1,-1,-1,-1,-1
4241,0,0,1,2,6,1992,18,6,3,3,3,4,3,2,2,0,2,2,0,2,3,3,3,3,3
4242,1,1,1,2,3,1991,19,4,3,3,5,1,4,3,1,0,0,0,0,2,2,2,2,2,5
4243,1,0,4,2,2,1986,24,1,2,1,2,2,1,4,6,0,1,-1,0,3,3,2,3,3,3
4244,1,1,4,2,2,1988,22,6,6,1,2,2,1,2,3,1,0,0,0,3,2,2,2,2,4
4245,1,1,1,1,1,1962,48,5,3,5,2,2,1,3,10,1,2,0,0,1,4,4,4,4,4
4246,1,0,4,2,2,1990,20,1,1,1,4,4,1,3,1,0,5,2,0,3,4,4,4,4,3
4247,1,0,2,1,4,1980,30,5,3,3,4,-1,4,2,8,1,-1,-1,-1,1,3,3,3,3,3
4248,1,1,1,2,2,1991,19,2,2,2,2,3,4,2,1,0,-1,-1,0,2,3,3,3,3,4
4249,1,1,1,2,7,1967,43,1,2,1,1,2,1,2,8,1,2,-1,0,1,4,4,4,4,5
4250,1,1,4,2,2,1958,52,1,2,1,3,2,1,5,12,1,-1,2,0,1,4,4,3,3,3
4251,1,1,3,2,2,1966,44,1,4,1,2,2,1,3,9,1,2,2,0,1,4,4,4,4,4
4252,1,1,4,1,1,1952,58,5,4,5,3,2,1,7,12,1,1,0,0,1,1,2,3,3,3
4253,1,1,4,2,2,1974,36,1,2,1,2,2,3,7,11,1,0,0,0,1,4,4,3,2,3
4255,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,2,2,2,2,2,3
4256,1,1,3,1,3,1983,27,3,2,3,1,3,-1,7,3,0,3,-1,0,3,3,4,2,3,4
4257,1,1,-1,2,2,1976,34,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4258,1,1,1,2,2,1964,46,1,2,1,2,2,1,5,11,1,2,-1,0,3,3,2,3,2,3
4259,1,1,3,2,3,1982,28,4,3,4,5,2,1,3,9,0,0,0,0,3,4,4,4,4,3
4260,1,1,1,1,-1,1987,23,5,4,5,2,3,3,2,1,0,3,0,0,3,2,2,3,3,4
4261,1,1,1,1,8,1981,29,5,5,5,2,2,1,5,4,0,1,4,1,1,4,2,4,4,2
4262,0,1,4,1,3,1989,21,3,3,3,2,2,1,4,9,1,2,-1,0,1,3,4,3,4,4
4263,1,0,4,1,12,1988,22,5,4,4,1,3,1,2,1,0,0,0,0,3,4,4,2,2,2
4264,1,1,1,2,-1,1987,23,-1,-1,3,3,4,-1,6,-1,0,1,-1,0,3,2,-1,-1,-1,4
4265,1,1,1,2,2,1954,56,6,2,1,2,2,-1,4,-1,0,1,-1,0,1,4,4,4,4,5
4266,1,1,1,1,1,1979,31,5,5,5,4,2,1,4,1,0,2,-1,0,1,2,2,3,3,2
4267,1,1,1,2,1,-1,-1,1,1,1,2,2,1,2,7,0,2,0,0,1,4,2,2,3,4
4268,1,1,1,1,8,1978,32,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4269,1,1,1,2,8,1973,37,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4270,1,1,1,1,1,1970,40,4,3,3,5,2,1,6,10,1,1,-1,0,1,2,3,2,4,-1
4271,1,1,1,1,1,1968,42,5,5,5,6,2,1,2,2,0,0,0,-1,3,3,2,2,3,3
4272,0,1,1,1,1,1966,44,4,4,5,1,2,1,4,3,0,2,-1,0,1,3,4,4,4,3
4273,1,1,-1,1,1,1960,50,4,4,4,5,1,1,4,11,1,-1,-1,1,-1,-1,2,-1,-1,3
4274,1,1,1,1,1,1935,75,5,4,4,4,3,1,7,9,1,-1,-1,1,1,2,3,2,3,3
4275,1,1,1,1,1,1962,48,4,4,4,-1,2,1,2,1,0,2,-1,0,1,2,2,3,4,4
4276,1,1,1,1,1,1971,39,5,5,5,1,3,4,2,6,0,-1,-1,0,3,1,2,3,3,3
4277,1,1,1,1,12,1953,57,5,5,5,4,1,1,7,11,0,1,-1,0,2,4,4,4,4,3
4278,1,1,1,1,1,1957,53,5,5,5,2,2,1,5,10,1,1,-1,0,1,4,4,4,4,5
4279,1,1,1,1,1,1951,59,5,3,5,1,3,4,7,9,1,1,-1,1,3,4,4,4,4,4
4280,1,1,1,1,1,1976,34,5,4,5,5,2,1,4,9,1,2,-1,0,1,1,2,3,4,4
4281,1,1,1,1,3,1976,34,3,3,1,2,2,1,-1,10,0,0,2,0,1,4,4,4,4,1
4282,1,1,1,1,3,1996,14,4,4,4,1,2,1,3,9,1,-1,-1,0,3,4,4,4,4,5
4283,1,1,1,1,1,1954,56,5,4,5,2,2,1,5,9,1,-1,-1,0,1,3,3,2,3,5
4284,1,1,1,1,1,1955,55,5,4,4,1,2,1,4,8,0,0,-1,0,2,4,3,2,2,2
4285,1,1,-1,2,8,1943,67,5,5,5,3,2,1,7,11,1,1,-1,-1,1,4,4,4,4,5
4286,0,1,1,1,3,1976,34,3,3,3,2,2,1,2,1,0,1,-1,0,-1,3,2,2,2,3
4287,1,1,2,1,1,1985,25,5,5,5,1,2,3,3,7,1,0,0,0,1,4,4,4,4,5
4288,1,1,1,1,1,1972,38,4,3,4,2,2,1,7,8,1,2,-1,0,2,4,4,3,3,4
4289,1,1,4,1,3,1976,34,3,2,3,5,2,1,3,10,1,3,1,0,1,4,4,4,4,4
4290,1,1,-1,1,1,1964,46,5,5,5,-1,2,1,-1,7,0,-1,-1,0,-1,-1,-1,-1,-1,-1
4291,1,1,1,1,1,1957,53,4,4,2,1,2,1,3,-1,0,-1,1,1,1,2,2,2,3,3
4292,1,1,4,1,5,1946,64,5,2,5,1,3,1,7,9,1,-1,-1,0,1,4,2,3,3,4
4293,1,1,1,1,1,1956,54,5,4,5,2,2,1,6,10,0,1,-1,0,3,4,4,4,4,4
4294,1,1,1,2,2,1957,53,6,2,1,2,3,1,3,9,1,1,-1,0,-1,4,3,3,3,4
4295,1,1,1,1,3,1990,20,5,4,5,3,3,3,3,10,0,3,-1,0,2,1,3,3,3,3
4296,1,1,4,1,1,1989,21,5,4,5,1,2,1,2,9,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
4297,1,1,1,2,2,1980,30,1,3,1,1,1,1,2,2,0,3,-1,0,1,2,3,3,3,3
4298,0,0,1,2,2,1992,18,1,1,1,4,4,3,4,9,0,2,-1,0,3,3,3,3,3,3
4299,1,1,1,2,8,1992,18,6,6,4,1,2,1,2,1,0,3,-1,0,1,4,4,4,4,2
4300,0,0,4,2,3,1987,23,5,4,4,3,2,1,3,3,0,1,-1,-1,3,3,1,2,2,1
4301,1,1,1,2,8,1962,48,6,5,5,2,2,1,2,10,0,2,-1,0,3,4,4,4,4,3
4302,0,0,1,1,1,1965,45,5,5,5,4,2,1,3,12,1,2,-1,0,3,4,4,3,4,3
4303,0,1,4,1,3,1963,47,4,4,4,-1,2,1,2,1,0,1,0,0,1,3,4,2,4,-1
4304,1,1,1,2,8,1989,21,5,5,5,2,2,1,3,3,0,1,-1,0,1,3,3,3,3,4
4305,0,0,-1,2,8,1989,21,5,5,5,-1,-1,-1,2,1,0,6,1,0,3,3,3,3,3,3
4306,1,1,1,2,8,1983,27,5,5,5,2,1,1,3,-1,0,2,2,0,3,4,4,4,4,5
4307,0,1,1,2,2,1991,19,1,1,1,-1,3,3,1,12,0,1,-1,0,3,4,4,4,4,5
4308,0,1,1,2,2,1980,30,1,1,1,1,2,1,3,8,0,2,-1,0,2,4,4,4,4,4
4309,1,1,4,2,7,1966,44,1,3,1,2,3,1,7,10,1,-1,-1,0,1,4,4,3,3,2
4310,1,1,1,1,1,1951,59,5,4,5,1,2,1,7,12,1,2,-1,0,1,4,4,4,3,4
4311,1,1,4,2,9,1984,26,2,3,2,5,1,3,5,5,0,2,-1,0,1,4,4,4,4,4
4312,1,1,1,2,2,1971,39,1,4,1,1,2,1,3,7,1,2,2,0,1,4,4,4,4,3
4313,1,1,1,2,3,1986,24,1,4,4,1,3,1,3,7,0,1,-1,0,3,2,2,2,2,3
4314,0,0,1,2,1,-1,-1,1,2,1,3,2,1,2,1,0,1,-1,0,3,2,2,2,2,3
4315,1,1,1,1,1,1968,42,5,4,5,1,2,1,5,12,1,1,0,-1,2,4,4,4,4,3
4316,1,0,4,1,1,1991,19,2,4,4,2,1,5,3,8,0,5,1,1,1,-1,1,-1,-1,3
4317,0,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,0,3,3,3,3,3,4
4318,1,1,2,1,3,1983,27,3,4,3,2,1,4,2,10,1,2,2,-1,2,1,2,3,2,2
4320,0,1,1,1,1,1981,29,5,4,4,1,2,1,3,7,1,1,-1,1,3,4,4,4,4,3
4322,1,1,3,2,-1,1975,35,1,4,1,2,2,1,5,5,1,1,2,0,1,4,2,2,2,3
4324,1,1,1,1,1,1980,30,5,4,5,2,4,1,5,10,1,-1,-1,0,1,4,3,3,3,4
4325,0,0,1,2,8,1985,25,5,5,5,-1,4,4,2,1,0,2,-1,0,2,3,3,3,3,3
4326,1,1,4,2,3,1971,39,2,4,2,-1,-1,2,3,9,1,2,-1,0,1,2,2,2,3,3
4327,1,1,4,2,3,1975,35,3,4,2,-1,4,4,3,12,0,2,3,0,1,4,4,4,4,5
4328,0,1,4,2,8,1961,49,5,5,5,2,2,1,3,7,1,1,-1,0,2,3,3,3,3,4
4329,0,1,-1,2,8,1982,28,5,5,5,-1,2,1,3,2,0,-1,-1,0,-1,4,4,3,4,4
4330,0,0,1,1,1,1989,21,5,4,5,2,2,1,3,2,0,2,1,0,3,4,4,3,4,3
4331,1,0,1,2,2,1991,19,1,1,1,3,3,3,3,1,0,-1,3,0,1,4,4,4,3,3
4332,1,1,1,2,2,1955,55,1,2,1,1,2,1,5,10,1,2,1,0,1,4,4,4,4,4
4333,1,1,4,1,1,1954,56,5,5,5,2,2,1,7,11,1,1,-1,0,1,4,3,3,3,4
4334,1,1,4,2,2,1966,44,2,2,2,4,2,-1,5,11,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4335,1,1,3,2,12,1962,48,1,3,2,2,2,3,3,10,1,-1,-1,0,1,4,4,4,4,5
4336,1,1,1,2,8,1988,22,5,5,5,-1,4,1,2,10,0,2,1,0,1,2,3,2,4,4
4337,1,1,1,1,3,1983,27,3,3,3,1,4,3,6,10,1,2,-1,0,3,3,3,3,4,5
4338,1,1,1,1,1,1967,43,5,4,5,2,2,1,5,11,1,0,-1,0,1,4,4,4,3,5
4339,1,1,1,1,1,1959,51,4,5,5,2,2,1,3,12,1,1,1,0,1,3,4,3,3,4
4340,1,1,4,1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4341,-1,-1,-1,-1,8,1940,70,1,1,1,3,4,1,7,10,1,0,0,0,1,4,4,4,4,4
4343,1,1,1,1,1,1954,56,6,5,5,2,2,1,7,12,1,0,0,1,1,4,4,4,4,3
4344,0,0,2,2,2,1963,47,1,2,1,4,2,5,3,8,0,3,1,0,1,4,4,3,4,4
4345,0,1,1,2,2,1978,32,1,3,1,2,2,1,7,10,0,2,-1,0,1,2,4,3,4,3
4346,1,1,4,2,3,1973,37,4,3,3,3,2,1,3,7,0,3,2,0,1,4,3,3,3,-1
4347,0,0,1,2,2,1983,27,1,2,1,3,2,1,4,11,0,2,-1,0,1,3,4,3,3,3
4348,0,0,1,1,1,1990,20,5,2,5,1,1,1,2,1,0,2,-1,0,3,3,2,2,2,2
4349,0,0,1,2,2,1991,19,1,2,1,-1,2,3,3,2,0,3,0,0,3,4,3,4,4,2
4350,-1,-1,-1,-1,8,1967,43,5,5,5,2,4,3,2,12,0,2,-1,0,2,4,4,4,4,5
4351,0,0,1,1,1,1962,48,5,4,3,2,2,1,4,10,0,1,-1,0,1,4,4,4,4,5
4352,1,1,4,1,1,1964,46,4,4,5,3,2,2,3,8,0,2,2,0,1,1,1,2,2,4
4353,0,0,1,1,1,1986,24,6,5,5,2,2,1,3,11,0,1,0,0,2,3,3,3,3,4
4354,0,0,4,2,3,1965,45,1,3,3,3,4,1,5,-1,-1,-1,-1,0,1,4,4,4,4,5
4355,1,1,3,1,-1,99,-1,-1,-1,5,1,2,1,6,11,1,2,0,0,2,4,4,4,4,3
4356,1,1,1,1,1,1966,44,5,4,5,1,2,1,3,12,1,1,-1,0,1,4,4,4,4,5
4357,1,1,1,1,1,1961,49,5,5,5,2,2,1,6,10,1,0,-1,0,1,3,3,3,3,4
4358,0,1,1,1,3,1982,28,4,5,5,4,2,4,2,8,0,1,-1,0,2,4,4,4,4,5
4359,1,1,1,2,2,1968,42,1,1,1,2,1,1,3,12,1,3,-1,1,3,2,2,2,2,3
4360,1,1,1,1,8,1966,44,6,1,1,3,2,1,3,7,0,0,0,0,1,2,4,2,2,3
4361,1,1,1,1,1,1983,27,5,4,5,1,4,3,7,10,1,1,0,0,1,3,3,4,1,4
4362,1,1,2,1,1,1993,17,6,6,4,4,1,4,1,12,1,2,2,0,1,4,4,2,3,5
4363,1,1,1,2,3,99,-1,1,5,1,4,1,1,3,4,0,1,0,0,1,4,4,2,4,3
4364,1,1,1,1,1,1981,29,5,5,5,1,2,1,7,10,1,-1,-1,0,1,4,4,4,4,1
4365,1,1,1,1,1,1981,29,5,5,5,2,2,1,7,9,1,-1,-1,0,1,3,4,4,4,4
4366,1,1,4,1,1,1991,19,6,6,4,1,2,3,2,10,0,3,0,0,1,4,4,2,2,4
4367,1,1,1,2,8,1992,18,4,4,4,2,4,3,2,1,0,1,0,0,2,4,4,4,4,4
4368,1,1,4,2,8,1976,34,5,5,5,2,2,3,7,12,1,1,-1,1,1,3,3,3,3,5
4369,1,1,-1,2,2,1971,39,3,4,3,4,5,3,3,3,0,-1,-1,-1,2,1,1,1,1,3
4370,1,1,3,2,3,1993,17,4,4,4,3,4,3,2,1,0,2,2,0,1,3,3,3,3,3
4371,1,1,3,1,1,1980,30,5,5,5,2,4,3,6,1,0,1,1,0,2,1,4,4,4,3
4372,1,1,4,1,1,1969,41,4,4,4,2,3,1,6,9,1,-1,0,-1,3,-1,-1,-1,-1,-1
4373,1,0,4,2,2,1973,37,1,2,1,1,2,1,3,4,0,-1,-1,0,1,2,2,2,2,3
4374,0,0,3,2,4,-1,-1,-1,3,1,2,2,1,-1,9,-1,-1,-1,0,3,2,2,2,2,3
4375,1,1,1,2,2,1985,25,1,4,2,1,2,1,3,7,0,5,-1,0,1,4,4,4,4,4
4376,1,1,4,2,3,1991,19,3,4,2,1,2,1,3,1,0,2,-1,0,2,4,4,4,4,4
4377,1,1,1,1,1,1986,24,4,4,4,5,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4378,1,1,1,2,12,1984,26,3,3,3,2,2,1,2,3,0,-1,1,0,3,3,3,3,3,4
4379,1,1,1,2,8,1992,18,6,6,5,2,4,-1,2,-1,0,-1,7,0,1,3,3,3,3,3
4380,1,1,1,1,1,1950,60,5,5,5,1,2,1,3,6,1,-1,-1,0,3,4,4,4,4,3
4381,0,0,4,1,8,1991,19,6,2,2,1,3,3,2,1,0,2,0,0,2,1,1,1,1,1
4382,1,1,1,1,3,1951,59,2,2,1,1,4,3,2,5,0,0,0,0,2,4,4,4,4,2
4383,0,1,1,2,2,1966,44,1,3,1,2,3,3,5,8,0,3,-1,0,2,4,4,4,4,5
4384,1,1,1,1,1,1980,30,5,5,5,4,2,1,3,8,0,2,0,0,3,2,2,2,2,2
4385,-1,-1,-1,-1,12,1990,20,3,4,4,2,2,1,3,-1,0,2,-1,0,2,3,4,4,4,3
4386,1,1,1,1,4,1988,22,4,4,4,2,3,1,3,1,1,0,0,0,1,2,2,2,2,4
4387,0,0,4,2,12,1982,28,2,3,3,3,4,1,4,6,0,1,0,0,2,2,2,2,2,3
4388,0,0,-1,2,8,1957,53,5,2,5,1,2,1,3,1,0,1,0,0,1,1,3,3,3,3
4389,1,1,4,2,2,1986,24,1,2,1,5,1,1,4,7,1,1,-1,1,3,4,4,4,4,3
4390,1,1,4,2,6,1986,24,5,5,3,2,2,1,3,8,1,2,1,0,1,3,3,3,3,4
4391,1,1,1,1,8,1978,32,-1,-1,1,3,2,1,3,5,0,1,1,0,2,2,2,2,2,4
4392,0,0,1,2,2,1989,21,1,1,1,2,4,3,3,8,0,3,0,0,2,4,4,4,4,4
4393,0,0,4,2,2,1987,23,1,4,2,-1,4,3,3,8,0,3,0,0,2,1,3,4,4,4
4394,0,0,3,1,1,1990,20,5,4,5,3,2,1,2,10,0,0,0,0,2,4,4,4,4,2
4395,0,0,4,2,3,1987,23,5,5,3,1,5,1,4,1,0,1,1,0,1,4,4,4,4,2
4396,1,1,1,2,8,1986,24,5,5,5,5,4,4,2,4,0,1,1,-1,-1,4,4,4,4,5
4397,-1,-1,-1,1,12,1970,40,6,1,1,3,4,1,7,8,-1,1,-1,-1,-1,4,4,4,4,4
4398,1,1,1,1,8,1987,23,1,1,1,1,2,1,4,4,0,1,1,0,1,3,3,3,3,4
4399,0,0,-1,1,-1,1952,58,6,6,-1,-1,2,1,5,7,0,-1,-1,0,1,3,2,3,3,5
4400,1,1,3,1,1,1984,26,5,5,5,2,2,1,3,8,0,7,2,0,3,3,4,4,4,4
4401,1,0,1,1,1,1977,33,5,3,5,2,2,1,4,10,1,2,-1,-1,1,4,4,4,4,3
4402,1,1,2,1,1,1974,36,5,2,4,1,2,1,2,8,0,0,0,0,2,2,2,2,2,3
4403,0,1,1,1,1,1970,40,5,4,5,3,4,4,2,5,0,0,0,0,1,4,4,4,4,4
4404,1,1,3,1,1,1947,63,5,5,5,2,4,1,7,11,1,2,0,1,1,3,2,3,3,3
4405,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4406,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4407,1,1,2,1,1,1989,21,4,4,5,2,2,1,2,6,1,4,1,1,3,2,2,2,2,4
4408,0,1,1,1,1,1976,34,5,5,5,1,5,4,3,5,0,1,-1,0,1,4,4,4,4,4
4409,1,1,3,1,1,1987,23,5,5,5,3,2,1,5,10,1,1,0,0,1,3,3,3,3,4
4410,1,1,1,1,6,1972,38,5,4,4,2,2,1,3,8,0,2,1,0,1,4,4,4,4,4
4411,1,1,1,1,3,1955,55,4,4,4,3,3,1,1,1,1,1,-1,0,1,2,3,3,3,4
4412,0,0,2,1,1,1982,28,5,4,5,2,2,1,4,8,0,2,-1,1,1,2,3,2,1,4
4413,1,1,1,1,1,1985,25,5,5,5,3,2,1,3,7,1,2,-1,0,1,1,2,2,2,4
4414,1,1,1,1,5,1987,23,5,3,5,1,3,1,5,3,0,2,-1,0,1,2,3,3,4,4
4415,1,1,1,1,1,1967,43,5,5,5,2,2,1,7,12,1,-1,-1,0,1,3,2,3,3,4
4416,1,1,1,1,1,1962,48,6,5,5,1,2,1,7,11,0,2,0,0,1,3,2,3,4,5
4417,1,1,1,1,8,1961,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4418,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,1,1,1,-1,1,2,3,3,3,3
4419,0,0,4,2,2,1990,20,1,1,1,1,2,1,3,12,0,2,1,0,1,4,4,4,4,5
4420,1,1,4,2,2,1991,19,1,3,1,3,4,3,2,1,0,3,-1,0,1,2,3,3,4,3
4421,0,0,3,1,8,1978,32,1,1,1,1,2,1,3,12,0,4,-1,0,3,4,4,4,4,4
4422,1,1,4,2,2,1983,27,1,1,1,3,4,3,3,9,1,4,-1,0,2,3,3,3,3,4
4423,0,-1,-1,1,1,1987,23,6,5,5,1,2,3,-1,-1,-1,5,-1,-1,3,4,-1,-1,-1,4
